Participant_ID,L1_L2,area,time_period,channel,stress,match,amplitude
stress4,L1,suffix,235_415,CP5,unstressed,match,2.183744
stress4,L1,suffix,235_415,CP1,stressed,mismatch,-1.766653
stress4,L1,suffix,235_415,CP1,stressed,match,1.117673
stress4,L1,suffix,235_415,CP1,unstressed,mismatch,0.386372
stress4,L1,suffix,235_415,CP1,unstressed,match,3.592048
stress4,L1,suffix,235_415,Pz,stressed,mismatch,-1.972006
stress4,L1,suffix,235_415,Pz,stressed,match,1.277761
stress4,L1,suffix,235_415,Pz,unstressed,mismatch,-0.053788
stress4,L1,suffix,235_415,Pz,unstressed,match,2.841748
stress4,L1,suffix,235_415,P3,stressed,mismatch,-2.514828
stress4,L1,suffix,235_415,P3,stressed,match,2.1959
stress4,L1,suffix,235_415,P3,unstressed,mismatch,0.920622
stress4,L1,suffix,235_415,P3,unstressed,match,3.262693
stress4,L1,suffix,235_415,P7,stressed,mismatch,-3.540155
stress4,L1,suffix,235_415,P7,stressed,match,1.874741
stress4,L1,suffix,235_415,P7,unstressed,mismatch,2.58925
stress4,L1,suffix,235_415,P7,unstressed,match,-0.320112
stress4,L1,suffix,235_415,O1,stressed,mismatch,-2.64519
stress4,L1,suffix,235_415,O1,stressed,match,1.648692
stress4,L1,suffix,235_415,O1,unstressed,mismatch,1.752398
stress4,L1,suffix,235_415,O1,unstressed,match,-0.277992
stress4,L1,suffix,235_415,Oz,stressed,mismatch,-2.671922
stress4,L1,suffix,235_415,Oz,stressed,match,1.714118
stress4,L1,suffix,235_415,Oz,unstressed,mismatch,1.768675
stress4,L1,suffix,235_415,Oz,unstressed,match,-0.285447
stress4,L1,suffix,235_415,O2,stressed,mismatch,-1.795001
stress4,L1,suffix,235_415,O2,stressed,match,-1.712395
stress4,L1,suffix,235_415,O2,unstressed,mismatch,-0.940034
stress4,L1,suffix,235_415,O2,unstressed,match,-3.687851
stress4,L1,suffix,235_415,P4,stressed,mismatch,-3.959282
stress4,L1,suffix,235_415,P4,stressed,match,0.926958
stress4,L1,suffix,235_415,P4,unstressed,mismatch,-1.70362
stress4,L1,suffix,235_415,P4,unstressed,match,1.524284
stress4,L1,suffix,235_415,P8,stressed,mismatch,-4.620869
stress4,L1,suffix,235_415,P8,stressed,match,1.519527
stress4,L1,suffix,235_415,P8,unstressed,mismatch,0.782992
stress4,L1,suffix,235_415,P8,unstressed,match,-2.749559
stress4,L1,suffix,235_415,TP10,stressed,mismatch,0.869179
stress4,L1,suffix,235_415,TP10,stressed,match,-1.468559
stress4,L1,suffix,235_415,TP10,unstressed,mismatch,-3.908857
stress4,L1,suffix,235_415,TP10,unstressed,match,-2.593218
stress4,L1,suffix,235_415,CP6,stressed,mismatch,-5.1235290000000004
stress4,L1,suffix,235_415,CP6,stressed,match,-0.037765
stress4,L1,suffix,235_415,CP6,unstressed,mismatch,-0.379632
stress4,L1,suffix,235_415,CP6,unstressed,match,-2.922783
stress4,L1,suffix,235_415,CP2,stressed,mismatch,-2.105351
stress4,L1,suffix,235_415,CP2,stressed,match,1.007355
stress4,L1,suffix,235_415,CP2,unstressed,mismatch,-0.910937
stress4,L1,suffix,235_415,CP2,unstressed,match,2.393092
stress4,L1,suffix,235_415,Cz,stressed,mismatch,-0.905719
stress4,L1,suffix,235_415,Cz,stressed,match,-0.043387
stress4,L1,suffix,235_415,Cz,unstressed,mismatch,-0.229905
stress4,L1,suffix,235_415,Cz,unstressed,match,2.838004
stress4,L1,suffix,235_415,C4,stressed,mismatch,-3.507364
stress4,L1,suffix,235_415,C4,stressed,match,0.682978
stress4,L1,suffix,235_415,C4,unstressed,mismatch,-1.569031
stress4,L1,suffix,235_415,C4,unstressed,match,0.18452
stress4,L1,suffix,235_415,T8,stressed,mismatch,6.231054
stress4,L1,suffix,235_415,T8,stressed,match,-0.686931
stress4,L1,suffix,235_415,T8,unstressed,mismatch,-2.985357
stress4,L1,suffix,235_415,T8,unstressed,match,-2.904008
stress4,L1,suffix,235_415,FT10,stressed,mismatch,6.182344
stress4,L1,suffix,235_415,FT10,stressed,match,-3.172632
stress4,L1,suffix,235_415,FT10,unstressed,mismatch,0.371407
stress4,L1,suffix,235_415,FT10,unstressed,match,-3.863366
stress4,L1,suffix,235_415,FC6,stressed,mismatch,0.699929
stress4,L1,suffix,235_415,FC6,stressed,match,-0.25709
stress4,L1,suffix,235_415,FC6,unstressed,mismatch,0.559148
stress4,L1,suffix,235_415,FC6,unstressed,match,-2.72482
stress4,L1,suffix,235_415,FC2,stressed,mismatch,-0.17054
stress4,L1,suffix,235_415,FC2,stressed,match,0.817574
stress4,L1,suffix,235_415,FC2,unstressed,mismatch,0.13433
stress4,L1,suffix,235_415,FC2,unstressed,match,1.19534
stress4,L1,suffix,235_415,F4,stressed,mismatch,-1.980489
stress4,L1,suffix,235_415,F4,stressed,match,0.40506
stress4,L1,suffix,235_415,F4,unstressed,mismatch,3.457904
stress4,L1,suffix,235_415,F4,unstressed,match,1.670028
stress4,L1,suffix,235_415,F8,stressed,mismatch,-0.707267
stress4,L1,suffix,235_415,F8,stressed,match,3.571746
stress4,L1,suffix,235_415,F8,unstressed,mismatch,2.170642
stress4,L1,suffix,235_415,F8,unstressed,match,0.01445
stress4,L1,suffix,235_415,Fp2,stressed,mismatch,1.667376
stress4,L1,suffix,235_415,Fp2,stressed,match,2.397921
stress4,L1,suffix,235_415,Fp2,unstressed,mismatch,0.703016
stress4,L1,suffix,235_415,Fp2,unstressed,match,-2.822694
stress4,L1,suffix,235_415,Audio,stressed,mismatch,-42.475109
stress4,L1,suffix,235_415,Audio,stressed,match,146.415207
stress4,L1,suffix,235_415,Audio,unstressed,mismatch,-1942.571777
stress4,L1,suffix,235_415,Audio,unstressed,match,-1652.669189
stress4,L1,suffix,235_415,Fz,stressed,mismatch,0.165222
stress4,L1,suffix,235_415,Fz,stressed,match,1.084458
stress4,L1,suffix,235_415,Fz,unstressed,mismatch,1.252528
stress4,L1,suffix,235_415,Fz,unstressed,match,1.010484
stress4,L2,suffix,235_415,Fp1,stressed,mismatch,1.396274
stress4,L2,suffix,235_415,Fp1,stressed,match,-0.724002
stress4,L2,suffix,235_415,Fp1,unstressed,mismatch,-1.015868
stress4,L2,suffix,235_415,Fp1,unstressed,match,-1.101469
stress4,L2,suffix,235_415,F3,stressed,mismatch,0.209593
stress4,L2,suffix,235_415,F3,stressed,match,-1.157847
stress4,L2,suffix,235_415,F3,unstressed,mismatch,-1.835624
stress4,L2,suffix,235_415,F3,unstressed,match,-2.681587
stress4,L2,suffix,235_415,F7,stressed,mismatch,2.688594
stress4,L2,suffix,235_415,F7,stressed,match,0.647438
stress4,L2,suffix,235_415,F7,unstressed,mismatch,-2.182959
stress4,L2,suffix,235_415,F7,unstressed,match,-0.59385
stress4,L2,suffix,235_415,FT9,stressed,mismatch,3.839974
stress4,L2,suffix,235_415,FT9,stressed,match,0.564611
stress4,L2,suffix,235_415,FT9,unstressed,mismatch,-1.237901
stress4,L2,suffix,235_415,FT9,unstressed,match,0.542245
stress4,L2,suffix,235_415,FC5,stressed,mismatch,-0.320837
stress4,L2,suffix,235_415,FC5,stressed,match,-0.464813
stress4,L2,suffix,235_415,FC5,unstressed,mismatch,-2.752099
stress4,L2,suffix,235_415,FC5,unstressed,match,-0.745324
stress4,L2,suffix,235_415,FC1,stressed,mismatch,-2.171439
stress4,L2,suffix,235_415,FC1,stressed,match,1.330195
stress4,L2,suffix,235_415,FC1,unstressed,mismatch,-3.032568
stress4,L2,suffix,235_415,FC1,unstressed,match,-2.233572
stress4,L2,suffix,235_415,C3,stressed,mismatch,-3.028429
stress4,L2,suffix,235_415,C3,stressed,match,-0.270707
stress4,L2,suffix,235_415,C3,unstressed,mismatch,-2.56546
stress4,L2,suffix,235_415,C3,unstressed,match,0.005912
stress4,L2,suffix,235_415,T7,stressed,mismatch,1.585259
stress4,L2,suffix,235_415,T7,stressed,match,-0.98903
stress4,L2,suffix,235_415,T7,unstressed,mismatch,-3.237294
stress4,L2,suffix,235_415,T7,unstressed,match,-0.63631
stress4,L2,suffix,235_415,TP9,stressed,mismatch,2.897708
stress4,L2,suffix,235_415,TP9,stressed,match,-1.037795
stress4,L2,suffix,235_415,TP9,unstressed,mismatch,0.792566
stress4,L2,suffix,235_415,TP9,unstressed,match,2.591235
stress4,L2,suffix,235_415,CP5,stressed,mismatch,-1.146396
stress4,L2,suffix,235_415,CP5,stressed,match,0.605217
stress4,L2,suffix,235_415,CP5,unstressed,mismatch,-4.649247
stress4,L2,suffix,235_415,CP5,unstressed,match,0.495064
stress4,L2,suffix,235_415,CP1,stressed,mismatch,-4.377174
stress4,L2,suffix,235_415,CP1,stressed,match,-1.68841
stress4,L2,suffix,235_415,CP1,unstressed,mismatch,-1.641585
stress4,L2,suffix,235_415,CP1,unstressed,match,0.093431
stress4,L2,suffix,235_415,Pz,stressed,mismatch,-4.439068
stress4,L2,suffix,235_415,Pz,stressed,match,-1.250353
stress4,L2,suffix,235_415,Pz,unstressed,mismatch,-1.080834
stress4,L2,suffix,235_415,Pz,unstressed,match,0.286806
stress4,L2,suffix,235_415,P3,stressed,mismatch,-4.288478
stress4,L2,suffix,235_415,P3,stressed,match,-0.593111
stress4,L2,suffix,235_415,P3,unstressed,mismatch,-3.483959
stress4,L2,suffix,235_415,P3,unstressed,match,0.335403
stress4,L2,suffix,235_415,P7,stressed,mismatch,-0.69941
stress4,L2,suffix,235_415,P7,stressed,match,-0.118854
stress4,L2,suffix,235_415,P7,unstressed,mismatch,-4.765721
stress4,L2,suffix,235_415,P7,unstressed,match,-0.03464
stress4,L2,suffix,235_415,O1,stressed,mismatch,-2.883766
stress4,L2,suffix,235_415,O1,stressed,match,0.578942
stress4,L2,suffix,235_415,O1,unstressed,mismatch,-3.850503
stress4,L2,suffix,235_415,O1,unstressed,match,0.443816
stress4,L2,suffix,235_415,Oz,stressed,mismatch,-3.797485
stress4,L2,suffix,235_415,Oz,stressed,match,-0.491148
stress4,L2,suffix,235_415,Oz,unstressed,mismatch,-2.242591
stress4,L2,suffix,235_415,Oz,unstressed,match,-1.035812
stress4,L2,suffix,235_415,O2,stressed,mismatch,-4.279558
stress4,L2,suffix,235_415,O2,stressed,match,0.212905
stress4,L2,suffix,235_415,O2,unstressed,mismatch,-1.978575
stress4,L2,suffix,235_415,O2,unstressed,match,-0.635376
stress4,L2,suffix,235_415,P4,stressed,mismatch,-5.395162
stress4,L2,suffix,235_415,P4,stressed,match,-1.20045
stress4,L2,suffix,235_415,P4,unstressed,mismatch,-2.2980680000000002
stress4,L2,suffix,235_415,P4,unstressed,match,-0.165876
stress4,L2,suffix,235_415,P8,stressed,mismatch,-2.492971
stress4,L2,suffix,235_415,P8,stressed,match,1.074814
stress4,L2,suffix,235_415,P8,unstressed,mismatch,-1.06649
stress4,L2,suffix,235_415,P8,unstressed,match,0.190178
stress4,L2,suffix,235_415,TP10,stressed,mismatch,3.249875
stress4,L2,suffix,235_415,TP10,stressed,match,-0.255666
stress4,L2,suffix,235_415,TP10,unstressed,mismatch,1.844028
stress4,L2,suffix,235_415,TP10,unstressed,match,0.65352
stress4,L2,suffix,235_415,CP6,stressed,mismatch,-4.031456
stress4,L2,suffix,235_415,CP6,stressed,match,1.336736
stress4,L2,suffix,235_415,CP6,unstressed,mismatch,-0.798051
stress4,L2,suffix,235_415,CP6,unstressed,match,0.033416
stress4,L2,suffix,235_415,CP2,stressed,mismatch,-5.798417
stress4,L2,suffix,235_415,CP2,stressed,match,-0.539248
stress4,L2,suffix,235_415,CP2,unstressed,mismatch,0.316236
stress4,L2,suffix,235_415,CP2,unstressed,match,-0.382832
stress4,L2,suffix,235_415,Cz,stressed,mismatch,-4.758008
stress4,L2,suffix,235_415,Cz,stressed,match,-1.009284
stress4,L2,suffix,235_415,Cz,unstressed,mismatch,-0.19537
stress4,L2,suffix,235_415,Cz,unstressed,match,-0.611697
stress4,L2,suffix,235_415,C4,stressed,mismatch,-4.46147
stress4,L2,suffix,235_415,C4,stressed,match,0.592296
stress4,L2,suffix,235_415,C4,unstressed,mismatch,-1.304688
stress4,L2,suffix,235_415,C4,unstressed,match,-0.555238
stress4,L2,suffix,235_415,T8,stressed,mismatch,1.62448
stress4,L2,suffix,235_415,T8,stressed,match,2.526141
stress4,L2,suffix,235_415,T8,unstressed,mismatch,1.130928
stress4,L2,suffix,235_415,T8,unstressed,match,-0.510433
stress4,L2,suffix,235_415,FT10,stressed,mismatch,2.652495
stress4,L2,suffix,235_415,FT10,stressed,match,0.573404
stress4,L2,suffix,235_415,FT10,unstressed,mismatch,4.96074
stress4,L2,suffix,235_415,FT10,unstressed,match,-0.146202
stress4,L2,suffix,235_415,FC6,stressed,mismatch,-1.38176
stress4,L2,suffix,235_415,FC6,stressed,match,2.852929
stress4,L2,suffix,235_415,FC6,unstressed,mismatch,-0.82112
stress4,L2,suffix,235_415,FC6,unstressed,match,-1.069057
stress4,L2,suffix,235_415,FC2,stressed,mismatch,-4.433334
stress4,L2,suffix,235_415,FC2,stressed,match,1.41276
stress4,L2,suffix,235_415,FC2,unstressed,mismatch,0.668856
stress4,L2,suffix,235_415,FC2,unstressed,match,-1.028536
stress4,L2,suffix,235_415,F4,stressed,mismatch,-2.410857
stress4,L2,suffix,235_415,F4,stressed,match,4.288592
stress4,L2,suffix,235_415,F4,unstressed,mismatch,-1.146553
stress4,L2,suffix,235_415,F4,unstressed,match,-0.753368
stress4,L2,suffix,235_415,F8,stressed,mismatch,2.456696
stress4,L2,suffix,235_415,F8,stressed,match,3.227039
stress4,L2,suffix,235_415,F8,unstressed,mismatch,-0.236953
stress4,L2,suffix,235_415,F8,unstressed,match,-1.018652
stress4,L2,suffix,235_415,Fp2,stressed,mismatch,2.580242
stress4,L2,suffix,235_415,Fp2,stressed,match,-1.335313
stress4,L2,suffix,235_415,Fp2,unstressed,mismatch,-1.434164
stress4,L2,suffix,235_415,Fp2,unstressed,match,-0.339185
stress4,L2,suffix,235_415,Audio,stressed,mismatch,-926.429565
stress4,L2,suffix,235_415,Audio,stressed,match,-977.082825
stress4,L2,suffix,235_415,Audio,unstressed,mismatch,-2674.85083
stress4,L2,suffix,235_415,Audio,unstressed,match,-2261.7854
stress4,L2,suffix,235_415,Fz,stressed,mismatch,-2.049193
stress4,L2,suffix,235_415,Fz,stressed,match,0.431153
stress4,L2,suffix,235_415,Fz,unstressed,mismatch,-0.878865
stress4,L2,suffix,235_415,Fz,unstressed,match,-1.081585
stress5,L2,suffix,235_415,Fp1,stressed,mismatch,4.122691
stress5,L2,suffix,235_415,Fp1,stressed,match,-16.131329
stress5,L2,suffix,235_415,Fp1,unstressed,mismatch,-19.304457
stress5,L2,suffix,235_415,Fp1,unstressed,match,2.988722
stress5,L2,suffix,235_415,F3,stressed,mismatch,-0.974002
stress5,L2,suffix,235_415,F3,stressed,match,2.407065
stress5,L2,suffix,235_415,F3,unstressed,mismatch,1.790542
stress5,L2,suffix,235_415,F3,unstressed,match,-0.183222
stress5,L2,suffix,235_415,F7,stressed,mismatch,3.896821
stress5,L2,suffix,235_415,F7,stressed,match,4.957653
stress5,L2,suffix,235_415,F7,unstressed,mismatch,4.386656
stress5,L2,suffix,235_415,F7,unstressed,match,-0.761623
stress5,L2,suffix,235_415,FT9,stressed,mismatch,4.346574
stress5,L2,suffix,235_415,FT9,stressed,match,2.73846
stress5,L2,suffix,235_415,FT9,unstressed,mismatch,3.550237
stress5,L2,suffix,235_415,FT9,unstressed,match,-0.080972
stress5,L2,suffix,235_415,FC5,stressed,mismatch,1.135389
stress5,L2,suffix,235_415,FC5,stressed,match,3.327106
stress5,L2,suffix,235_415,FC5,unstressed,mismatch,1.282214
stress5,L2,suffix,235_415,FC5,unstressed,match,-1.827699
stress5,L2,suffix,235_415,FC1,stressed,mismatch,-2.349665
stress5,L2,suffix,235_415,FC1,stressed,match,1.957728
stress5,L2,suffix,235_415,FC1,unstressed,mismatch,0.043555
stress5,L2,suffix,235_415,FC1,unstressed,match,-0.442686
stress5,L2,suffix,235_415,C3,stressed,mismatch,-1.4471
stress5,L2,suffix,235_415,C3,stressed,match,0.601133
stress5,L2,suffix,235_415,C3,unstressed,mismatch,-1.400599
stress5,L2,suffix,235_415,C3,unstressed,match,-2.347781
stress5,L2,suffix,235_415,T7,stressed,mismatch,3.436782
stress5,L2,suffix,235_415,T7,stressed,match,2.163309
stress5,L2,suffix,235_415,T7,unstressed,mismatch,2.261897
stress5,L2,suffix,235_415,T7,unstressed,match,-0.833379
stress5,L2,suffix,235_415,TP9,stressed,mismatch,4.255573
stress5,L2,suffix,235_415,TP9,stressed,match,-2.469393
stress5,L2,suffix,235_415,TP9,unstressed,mismatch,-0.124353
stress5,L2,suffix,235_415,TP9,unstressed,match,0.194361
stress5,L2,suffix,235_415,CP5,stressed,mismatch,-0.031003
stress5,L2,suffix,235_415,CP5,stressed,match,-0.637698
stress5,L2,suffix,235_415,CP5,unstressed,mismatch,-2.225787
stress5,L2,suffix,235_415,CP5,unstressed,match,-2.82677
stress5,L2,suffix,235_415,CP1,stressed,mismatch,-3.643655
stress5,L2,suffix,235_415,CP1,stressed,match,-0.340331
stress5,L2,suffix,235_415,CP1,unstressed,mismatch,-5.529502
stress5,L2,suffix,235_415,CP1,unstressed,match,-3.494922
stress5,L2,suffix,235_415,Pz,stressed,mismatch,-7.057246
stress5,L2,suffix,235_415,Pz,stressed,match,-3.214905
stress5,L2,suffix,235_415,Pz,unstressed,mismatch,-7.160807
stress5,L2,suffix,235_415,Pz,unstressed,match,-3.370657
stress5,L2,suffix,235_415,P3,stressed,mismatch,-4.367822
stress5,L2,suffix,235_415,P3,stressed,match,-2.159191
stress5,L2,suffix,235_415,P3,unstressed,mismatch,-5.401364
stress5,L2,suffix,235_415,P3,unstressed,match,-3.508222
stress5,L2,suffix,235_415,P7,stressed,mismatch,-0.827124
stress5,L2,suffix,235_415,P7,stressed,match,0.389365
stress5,L2,suffix,235_415,P7,unstressed,mismatch,-2.267482
stress5,L2,suffix,235_415,P7,unstressed,match,-3.706337
stress5,L2,suffix,235_415,O1,stressed,mismatch,-5.554795
stress5,L2,suffix,235_415,O1,stressed,match,-1.724456
stress5,L2,suffix,235_415,O1,unstressed,mismatch,-4.985348
stress5,L2,suffix,235_415,O1,unstressed,match,-5.326914
stress5,L2,suffix,235_415,Oz,stressed,mismatch,-6.458993
stress5,L2,suffix,235_415,Oz,stressed,match,-3.642155
stress5,L2,suffix,235_415,Oz,unstressed,mismatch,-5.40432
stress5,L2,suffix,235_415,Oz,unstressed,match,-4.306611
stress5,L2,suffix,235_415,O2,stressed,mismatch,-6.066005
stress5,L2,suffix,235_415,O2,stressed,match,-2.797182
stress5,L2,suffix,235_415,O2,unstressed,mismatch,-4.866018
stress5,L2,suffix,235_415,O2,unstressed,match,-4.198303
stress5,L2,suffix,235_415,P4,stressed,mismatch,-6.40484
stress5,L2,suffix,235_415,P4,stressed,match,-3.181254
stress5,L2,suffix,235_415,P4,unstressed,mismatch,-6.069392
stress5,L2,suffix,235_415,P4,unstressed,match,-2.670784
stress5,L2,suffix,235_415,P8,stressed,mismatch,-4.551535
stress5,L2,suffix,235_415,P8,stressed,match,-1.657822
stress5,L2,suffix,235_415,P8,unstressed,mismatch,-3.504723
stress5,L2,suffix,235_415,P8,unstressed,match,-1.470585
stress5,L2,suffix,235_415,TP10,stressed,mismatch,1.415445
stress5,L2,suffix,235_415,TP10,stressed,match,-4.522899
stress5,L2,suffix,235_415,TP10,unstressed,mismatch,-0.407726
stress5,L2,suffix,235_415,TP10,unstressed,match,0.135168
stress5,L2,suffix,235_415,CP6,stressed,mismatch,-3.419869
stress5,L2,suffix,235_415,CP6,stressed,match,-2.013414
stress5,L2,suffix,235_415,CP6,unstressed,mismatch,-3.794324
stress5,L2,suffix,235_415,CP6,unstressed,match,-1.926327
stress5,L2,suffix,235_415,CP2,stressed,mismatch,-5.470812
stress5,L2,suffix,235_415,CP2,stressed,match,-0.849394
stress5,L2,suffix,235_415,CP2,unstressed,mismatch,-4.77711
stress5,L2,suffix,235_415,CP2,unstressed,match,-2.29788
stress5,L2,suffix,235_415,Cz,stressed,mismatch,-4.092021
stress5,L2,suffix,235_415,Cz,stressed,match,1.864571
stress5,L2,suffix,235_415,Cz,unstressed,mismatch,-1.260509
stress5,L2,suffix,235_415,Cz,unstressed,match,-1.092406
stress5,L2,suffix,235_415,C4,stressed,mismatch,-3.094412
stress5,L2,suffix,235_415,C4,stressed,match,-0.372345
stress5,L2,suffix,235_415,C4,unstressed,mismatch,-2.367246
stress5,L2,suffix,235_415,C4,unstressed,match,-1.050386
stress5,L2,suffix,235_415,T8,stressed,mismatch,0.57861
stress5,L2,suffix,235_415,T8,stressed,match,0.044951
stress5,L2,suffix,235_415,T8,unstressed,mismatch,-2.149781
stress5,L2,suffix,235_415,T8,unstressed,match,-1.007603
stress5,L2,suffix,235_415,FT10,stressed,mismatch,0.49762
stress5,L2,suffix,235_415,FT10,stressed,match,2.055399
stress5,L2,suffix,235_415,FT10,unstressed,mismatch,0.894818
stress5,L2,suffix,235_415,FT10,unstressed,match,-0.241721
stress5,L2,suffix,235_415,FC6,stressed,mismatch,-1.67146
stress5,L2,suffix,235_415,FC6,stressed,match,1.022401
stress5,L2,suffix,235_415,FC6,unstressed,mismatch,-1.958784
stress5,L2,suffix,235_415,FC6,unstressed,match,-0.705759
stress5,L2,suffix,235_415,FC2,stressed,mismatch,-2.103845
stress5,L2,suffix,235_415,FC2,stressed,match,1.623016
stress5,L2,suffix,235_415,FC2,unstressed,mismatch,-0.777135
stress5,L2,suffix,235_415,FC2,unstressed,match,0.512954
stress5,L2,suffix,235_415,F4,stressed,mismatch,-1.446218
stress5,L2,suffix,235_415,F4,stressed,match,1.27658
stress5,L2,suffix,235_415,F4,unstressed,mismatch,-0.607101
stress5,L2,suffix,235_415,F4,unstressed,match,-0.160712
stress5,L2,suffix,235_415,F8,stressed,mismatch,-0.45985
stress5,L2,suffix,235_415,F8,stressed,match,-0.174653
stress5,L2,suffix,235_415,F8,unstressed,mismatch,-1.095247
stress5,L2,suffix,235_415,F8,unstressed,match,-0.470259
stress5,L2,suffix,235_415,Fp2,stressed,mismatch,2.577017
stress5,L2,suffix,235_415,Fp2,stressed,match,-1.660712
stress5,L2,suffix,235_415,Fp2,unstressed,mismatch,-5.306008
stress5,L2,suffix,235_415,Fp2,unstressed,match,1.902229
stress5,L2,suffix,235_415,Audio,stressed,mismatch,-629.691528
stress5,L2,suffix,235_415,Audio,stressed,match,-908.831787
stress5,L2,suffix,235_415,Audio,unstressed,mismatch,-2363.224609
stress5,L2,suffix,235_415,Audio,unstressed,match,-2156.965088
stress5,L2,suffix,235_415,Fz,stressed,mismatch,-1.89034
stress5,L2,suffix,235_415,Fz,stressed,match,2.330763
stress5,L2,suffix,235_415,Fz,unstressed,mismatch,0.177359
stress5,L2,suffix,235_415,Fz,unstressed,match,-0.109843
stress6,L2,suffix,235_415,Fp1,stressed,mismatch,-2.626827
stress6,L2,suffix,235_415,Fp1,stressed,match,2.62362
stress6,L2,suffix,235_415,Fp1,unstressed,mismatch,5.788987
stress6,L2,suffix,235_415,Fp1,unstressed,match,-8.991001
stress6,L2,suffix,235_415,F3,stressed,mismatch,0.081425
stress6,L2,suffix,235_415,F3,stressed,match,-1.206186
stress6,L2,suffix,235_415,F3,unstressed,mismatch,3.052876
stress6,L2,suffix,235_415,F3,unstressed,match,-9.171779
stress6,L2,suffix,235_415,F7,stressed,mismatch,-0.008664
stress6,L2,suffix,235_415,F7,stressed,match,-1.058721
stress6,L2,suffix,235_415,F7,unstressed,mismatch,0.995445
stress6,L2,suffix,235_415,F7,unstressed,match,-1.998968
stress6,L2,suffix,235_415,FT9,stressed,mismatch,1.128721
stress6,L2,suffix,235_415,FT9,stressed,match,-0.140946
stress6,L2,suffix,235_415,FT9,unstressed,mismatch,0.469699
stress6,L2,suffix,235_415,FT9,unstressed,match,3.619211
stress6,L2,suffix,235_415,FC5,stressed,mismatch,-0.174374
stress6,L2,suffix,235_415,FC5,stressed,match,-0.06504
stress6,L2,suffix,235_415,FC5,unstressed,mismatch,0.414098
stress6,L2,suffix,235_415,FC5,unstressed,match,-3.810633
stress6,L2,suffix,235_415,FC1,stressed,mismatch,0.059511
stress6,L2,suffix,235_415,FC1,stressed,match,-0.595858
stress6,L2,suffix,235_415,FC1,unstressed,mismatch,1.99635
stress6,L2,suffix,235_415,FC1,unstressed,match,-8.025883
stress6,L2,suffix,235_415,C3,stressed,mismatch,0.714444
stress6,L2,suffix,235_415,C3,stressed,match,1.236959
stress6,L2,suffix,235_415,C3,unstressed,mismatch,0.487054
stress6,L2,suffix,235_415,C3,unstressed,match,-5.348641
stress6,L2,suffix,235_415,T7,stressed,mismatch,0.642011
stress6,L2,suffix,235_415,T7,stressed,match,0.807895
stress6,L2,suffix,235_415,T7,unstressed,mismatch,-2.08234
stress6,L2,suffix,235_415,T7,unstressed,match,1.729229
stress6,L2,suffix,235_415,TP9,stressed,mismatch,2.278555
stress6,L2,suffix,235_415,TP9,stressed,match,-0.257242
stress6,L2,suffix,235_415,TP9,unstressed,mismatch,-4.28596
stress6,L2,suffix,235_415,TP9,unstressed,match,12.917348
stress6,L2,suffix,235_415,CP5,stressed,mismatch,0.979707
stress6,L2,suffix,235_415,CP5,stressed,match,1.741821
stress6,L2,suffix,235_415,CP5,unstressed,mismatch,-0.955768
stress6,L2,suffix,235_415,CP5,unstressed,match,-1.329223
stress6,L2,suffix,235_415,CP1,stressed,mismatch,-0.217973
stress6,L2,suffix,235_415,CP1,stressed,match,0.616716
stress6,L2,suffix,235_415,CP1,unstressed,mismatch,0.44419
stress6,L2,suffix,235_415,CP1,unstressed,match,-5.111176
stress6,L2,suffix,235_415,Pz,stressed,mismatch,-1.418557
stress6,L2,suffix,235_415,Pz,stressed,match,-0.181338
stress6,L2,suffix,235_415,Pz,unstressed,mismatch,0.885435
stress6,L2,suffix,235_415,Pz,unstressed,match,-3.567523
stress6,L2,suffix,235_415,P3,stressed,mismatch,-0.65432
stress6,L2,suffix,235_415,P3,stressed,match,0.062202
stress6,L2,suffix,235_415,P3,unstressed,mismatch,0.260573
stress6,L2,suffix,235_415,P3,unstressed,match,-2.3617340000000002
stress6,L2,suffix,235_415,P7,stressed,mismatch,0.102489
stress6,L2,suffix,235_415,P7,stressed,match,0.095568
stress6,L2,suffix,235_415,P7,unstressed,mismatch,-0.679055
stress6,L2,suffix,235_415,P7,unstressed,match,2.373569
stress6,L2,suffix,235_415,O1,stressed,mismatch,-1.741267
stress6,L2,suffix,235_415,O1,stressed,match,-2.382843
stress6,L2,suffix,235_415,O1,unstressed,mismatch,-0.154308
stress6,L2,suffix,235_415,O1,unstressed,match,-0.255239
stress6,L2,suffix,235_415,Oz,stressed,mismatch,-2.109434
stress6,L2,suffix,235_415,Oz,stressed,match,-1.830515
stress6,L2,suffix,235_415,Oz,unstressed,mismatch,-0.284065
stress6,L2,suffix,235_415,Oz,unstressed,match,-0.616016
stress6,L2,suffix,235_415,O2,stressed,mismatch,-1.756554
stress6,L2,suffix,235_415,O2,stressed,match,-1.970788
stress6,L2,suffix,235_415,O2,unstressed,mismatch,-0.705327
stress6,L2,suffix,235_415,O2,unstressed,match,-1.91574
stress6,L2,suffix,235_415,P4,stressed,mismatch,-0.966963
stress6,L2,suffix,235_415,P4,stressed,match,-0.846148
stress6,L2,suffix,235_415,P4,unstressed,mismatch,-0.457822
stress6,L2,suffix,235_415,P4,unstressed,match,-3.157801
stress6,L2,suffix,235_415,P8,stressed,mismatch,-1.335697
stress6,L2,suffix,235_415,P8,stressed,match,-0.06309
stress6,L2,suffix,235_415,P8,unstressed,mismatch,-1.326209
