Participant_ID,L1_L2,area,time_period,Fp1-Average_F0_stressed_mismatch,Fp1-Average_F0_stressed_match,Fp1-Average_F0_unstressed_mismatch,Fp1-Average_F0_unstressed_match,F3-Average_F0_stressed_mismatch,F3-Average_F0_stressed_match,F3-Average_F0_unstressed_mismatch,F3-Average_F0_unstressed_match,F7-Average_F0_stressed_mismatch,F7-Average_F0_stressed_match,F7-Average_F0_unstressed_mismatch,F7-Average_F0_unstressed_match,FT9-Average_F0_stressed_mismatch,FT9-Average_F0_stressed_match,FT9-Average_F0_unstressed_mismatch,FT9-Average_F0_unstressed_match,FC5-Average_F0_stressed_mismatch,FC5-Average_F0_stressed_match,FC5-Average_F0_unstressed_mismatch,FC5-Average_F0_unstressed_match,FC1-Average_F0_stressed_mismatch,FC1-Average_F0_stressed_match,FC1-Average_F0_unstressed_mismatch,FC1-Average_F0_unstressed_match,C3-Average_F0_stressed_mismatch,C3-Average_F0_stressed_match,C3-Average_F0_unstressed_mismatch,C3-Average_F0_unstressed_match,T7-Average_F0_stressed_mismatch,T7-Average_F0_stressed_match,T7-Average_F0_unstressed_mismatch,T7-Average_F0_unstressed_match,TP9-Average_F0_stressed_mismatch,TP9-Average_F0_stressed_match,TP9-Average_F0_unstressed_mismatch,TP9-Average_F0_unstressed_match,CP5-Average_F0_stressed_mismatch,CP5-Average_F0_stressed_match,CP5-Average_F0_unstressed_mismatch,CP5-Average_F0_unstressed_match,CP1-Average_F0_stressed_mismatch,CP1-Average_F0_stressed_match,CP1-Average_F0_unstressed_mismatch,CP1-Average_F0_unstressed_match,Pz-Average_F0_stressed_mismatch,Pz-Average_F0_stressed_match,Pz-Average_F0_unstressed_mismatch,Pz-Average_F0_unstressed_match,P3-Average_F0_stressed_mismatch,P3-Average_F0_stressed_match,P3-Average_F0_unstressed_mismatch,P3-Average_F0_unstressed_match,P7-Average_F0_stressed_mismatch,P7-Average_F0_stressed_match,P7-Average_F0_unstressed_mismatch,P7-Average_F0_unstressed_match,O1-Average_F0_stressed_mismatch,O1-Average_F0_stressed_match,O1-Average_F0_unstressed_mismatch,O1-Average_F0_unstressed_match,Oz-Average_F0_stressed_mismatch,Oz-Average_F0_stressed_match,Oz-Average_F0_unstressed_mismatch,Oz-Average_F0_unstressed_match,O2-Average_F0_stressed_mismatch,O2-Average_F0_stressed_match,O2-Average_F0_unstressed_mismatch,O2-Average_F0_unstressed_match,P4-Average_F0_stressed_mismatch,P4-Average_F0_stressed_match,P4-Average_F0_unstressed_mismatch,P4-Average_F0_unstressed_match,P8-Average_F0_stressed_mismatch,P8-Average_F0_stressed_match,P8-Average_F0_unstressed_mismatch,P8-Average_F0_unstressed_match,TP10-Average_F0_stressed_mismatch,TP10-Average_F0_stressed_match,TP10-Average_F0_unstressed_mismatch,TP10-Average_F0_unstressed_match,CP6-Average_F0_stressed_mismatch,CP6-Average_F0_stressed_match,CP6-Average_F0_unstressed_mismatch,CP6-Average_F0_unstressed_match,CP2-Average_F0_stressed_mismatch,CP2-Average_F0_stressed_match,CP2-Average_F0_unstressed_mismatch,CP2-Average_F0_unstressed_match,Cz-Average_F0_stressed_mismatch,Cz-Average_F0_stressed_match,Cz-Average_F0_unstressed_mismatch,Cz-Average_F0_unstressed_match,C4-Average_F0_stressed_mismatch,C4-Average_F0_stressed_match,C4-Average_F0_unstressed_mismatch,C4-Average_F0_unstressed_match,T8-Average_F0_stressed_mismatch,T8-Average_F0_stressed_match,T8-Average_F0_unstressed_mismatch,T8-Average_F0_unstressed_match,FT10-Average_F0_stressed_mismatch,FT10-Average_F0_stressed_match,FT10-Average_F0_unstressed_mismatch,FT10-Average_F0_unstressed_match,FC6-Average_F0_stressed_mismatch,FC6-Average_F0_stressed_match,FC6-Average_F0_unstressed_mismatch,FC6-Average_F0_unstressed_match,FC2-Average_F0_stressed_mismatch,FC2-Average_F0_stressed_match,FC2-Average_F0_unstressed_mismatch,FC2-Average_F0_unstressed_match,F4-Average_F0_stressed_mismatch,F4-Average_F0_stressed_match,F4-Average_F0_unstressed_mismatch,F4-Average_F0_unstressed_match,F8-Average_F0_stressed_mismatch,F8-Average_F0_stressed_match,F8-Average_F0_unstressed_mismatch,F8-Average_F0_unstressed_match,Fp2-Average_F0_stressed_mismatch,Fp2-Average_F0_stressed_match,Fp2-Average_F0_unstressed_mismatch,Fp2-Average_F0_unstressed_match,Audio-Average_F0_stressed_mismatch,Audio-Average_F0_stressed_match,Audio-Average_F0_unstressed_mismatch,Audio-Average_F0_unstressed_match,Fz-Average_F0_stressed_mismatch,Fz-Average_F0_stressed_match,Fz-Average_F0_unstressed_mismatch,Fz-Average_F0_unstressed_match
stress8,L2,F0,280_400,-12.725112,-11.260582,1.827718,3.262086,-5.43659,-3.96974,1.805475,3.793546,-10.464709,-5.07619,4.015807,6.677755,-1.727067,-0.731694,3.461942,-2.748832,-2.9924,-2.693478,4.079939,1.796124,-2.076204,-3.054741,1.146224,3.458747,-1.237588,-1.473853,-0.336921,2.981477,-1.015994,-3.134436,1.000085,1.579993,5.853537,4.94991,-4.698294,-6.20838,-0.721433,0.090899,0.466527,1.026768,-1.054016,-0.515661,-0.145599,0.189387,-0.845966,-3.06027,-1.513398,0.439716,-0.270056,-1.138696,-1.204689,0.649756,-0.64647,1.14656,-0.303994,-1.891159,-0.398893,1.732606,-1.679505,0.14818,-0.494768,2.230109,-4.061447,1.213703,0.238423,0.328963,-0.693501,-0.33700599999999997,-1.611947,-3.399346,-2.34101,2.071987,1.18656,-0.654674,-1.364505,0.125743,8.64751,2.588106,-1.252925,-0.279955,-1.10562,-1.582289,-2.693686,1.093661,-1.658459,-3.810982,-1.927779,-1.130843,-1.161476,-2.997135,-0.465385,2.046599,0.006411,-2.4208,-0.300279,0.903745,2.493038,1.857567,0.239412,1.286875,7.00404,10.033395,4.28125,5.054822,1.753605,1.625761,1.826189,2.13702,-1.432903,-0.736987,-0.061452,4.954049,-2.797921,2.189396,2.767355,2.739609,4.91324,6.403573,3.901104,1.498376,-7.320253,-5.86166,2.982744,3.236425,1891.151123,786.233887,-2626.92041,1610.870605,-4.833683,-2.512674,1.983738,2.162778
stress9,L2,F0,280_400,-0.205668,-1.712596,3.568015,-1.109797,-0.250701,-0.92776,0.889271,-2.028838,0.352722,-1.329448,3.215855,-0.7167,0.625278,0.238637,2.943879,1.341762,-0.180239,1.546418,-0.544444,-2.932481,-1.344843,-0.034781,1.180875,-4.114183,-0.68877,1.9005050000000001,1.068155,-2.89205,0.781912,1.616755,1.086949,-0.904806,1.046573,-6.228029,7.854239,6.535763,-0.819752,0.666803,1.684858,-2.607955,-1.377732,-0.700661,3.021554,-3.60614,-1.3701,-2.328904,1.509159,-2.107145,-1.545133,-1.113725,3.073443,-1.342857,0.285887,-1.303652,4.260603,0.117274,-0.788737,-2.494569,2.830928,0.343371,-0.096886,-2.60388,-1.147695,0.084267,-1.317995,-3.768363,0.441337,1.759542,-2.500387,-2.091743,0.334272,-0.026967,-1.207681,-3.4528470000000002,-0.409959,2.080087,0.783984,-11.163966,7.338305,9.512083,-2.119292,-3.274781,-0.966504,-0.716526,-2.026949,-3.812635,2.695138,-0.812774,-1.250055,-0.695603,2.912677,-3.592086,-1.796687,-2.750719,0.003683,-2.409867,0.631857,-1.598577,-1.049816,0.745142,1.138901,-0.629623,1.558487,2.388315,-0.618069,-0.255092,-0.824672,-0.878607,-2.237207,-1.938117,2.204656,-1.683299,-1.389268,-0.252297,1.248964,-2.382936,0.017359,0.186347,1.133128,1.203305,0.121145,1.000038,2.128313,-1.377934,1780.332031,791.350586,-2552.983887,1565.727539,-0.610188,5.797333,-5.064182,-5.349283
stress1,L1,F0,400_600,-7.930168,11.135459000000001,-1.237104,-4.320783,-5.487538,6.480819,1.054891,-1.018716,6.100159,-8.721268,-0.610789,3.922988,8.126997,6.166955,-1.666419,6.291537,-0.23594300000000001,5.581172,2.084274,-1.557703,-5.460066,2.745505,2.510388,-1.600606,-5.983854,6.11986,1.993141,-1.100171,-1.533213,5.939752,-10.292955,0.052733,8.751258,-10.803586,5.328314,-0.795149,-1.06033,13.203707,-1.095071,0.15904,-6.314597,1.200065,5.233231,-0.989764,-4.686779,0.471068,5.063996,-0.568149,-5.258741,3.415265,3.515813,0.483912,6.634154,10.849934,4.081491,-2.039109,1.180055,4.994874,9.33546,2.68416,-0.956085,4.703464,3.318455,1.401993,-1.19515,3.169952,0.616844,-0.092439,-4.825971,2.033473,6.391595,0.234662,1.357439,4.001732,-0.527264,1.426662,13.734955,-15.445205,-8.250464,5.750092,-2.719152,9.619668,-3.185405,0.525111,-5.629942,2.148622,3.57728,0.027825,-7.567217,2.367047,4.419699,-0.747743,-5.604075,4.274596,4.233994,0.346556,-4.811171,10.150144,-14.004137,0.018226,-2.204412,26.577715,-8.890373,3.010327,-3.379901,17.990303,-3.639626,-0.036728,-6.007682,5.207486,2.189453,-0.412309,-6.125223,12.97506,-1.137538,-0.114869,5.505209,19.476982,-41.765888,-0.810569,-17.65604,5.841864,-9.284489,-3.168787,223.081345,-48.014099,497.067444,-1109.137207,-7.495405,8.749597,0.974048,-1.651646
stress1,L2,F0,400_600,3.470898,-1.693717,2.159558,-1.638852,3.708042,-1.425007,3.779571,0.294349,4.398497,-0.30682,1.40713,-0.185565,2.381114,-0.928575,-0.93177,0.2752,3.912656,-2.278254,2.442488,0.139873,3.931134,-2.950308,4.518988,-0.37325,4.750991,-3.254711,4.46387,-0.302371,0.347118,-2.745002,-0.618885,-0.620069,-2.150232,1.409277,-5.23346,-0.005366,1.787652,-3.904551,3.556925,-0.450793,4.432534,-4.453566,4.057894,-0.545144,1.506314,-3.450094,3.518813,-1.695597,2.100913,-5.055833,3.562061,-0.738106,0.96572,-4.652846,0.630587,-0.716709,-1.181743,-3.355895,0.519683,-1.136749,-1.666906,-2.627641,1.778332,-0.81275,-2.433063,-2.71111,0.470408,-1.478364,-1.749423,-3.443619,0.789393,-1.985697,-3.562368,-2.296999,-0.156414,-2.604261,-4.666991,2.619295,-5.031936,0.700892,-1.349838,-2.504066,-0.9584,-1.9777,1.588861,-3.580548,2.170028,-1.325488,4.061087,-4.3341,4.278317,0.261901,1.363356,-1.624873,1.05455,-2.225455,-2.478589,0.703724,-0.904404,-0.646975,-2.646721,3.529701,-1.880258,2.099071,-0.480707,1.482586,0.301339,-0.9754,1.78501,-1.694605,2.903156,1.151,1.13991,-0.339139,2.581098,-1.152543,-1.726629,4.060864,-1.028994,1.526943,3.498929,-0.462082,1.39836,-1.016405,590.071411,272.803314,850.391296,-910.152893,2.272408,-1.342857,3.421799,-0.231842
stress10,L2,F0,400_600,-11.14703,-3.246006,11.476139,-10.228858,-6.602452,-4.435568,-0.839273,-6.991597,-1.995774,-1.412008,-13.524863,-6.087977,2.473066,-0.604747,-12.073509,0.00669,-3.615171,-2.691483,-7.922336,-4.559006,-6.801538,-5.444533,0.130053,-5.195865,-4.702749,-1.941389,-2.141181,-3.156782,-1.000093,-0.456953,-8.236957,-1.983404,13.138707,9.252016,-8.686431,8.290504,-1.333472,0.394647,-3.709471,-0.535381,-4.381918,-1.218223,-0.815282,-1.894424,-0.492724,0.280413,0.582837,1.298876,-0.860854,1.659389,0.280629,0.608303,2.896593,3.028758,-3.299294,2.387275,2.869302,6.037322,-2.170115,1.426897,4.391592,4.544705,-1.097795,3.984431,2.809969,3.750852,0.598373,3.770972,-2.079238,2.15788,0.106922,0.29369,1.488167,1.822162,0.909087,2.055958,12.5624,8.025492,-0.858557,10.598867,-2.626606,-0.813228,1.649336,-0.995607,-3.076246,-3.107388,0.836225,-0.357717,-6.198737,-4.584071,1.122594,-3.958009,-3.725719,-3.718256,2.517614,-2.258291,-1.88693,-2.309518,1.961622,0.412463,0.910215,-3.578421,3.666917,2.169331,-4.836789,-3.876351,4.716311,-1.574079,-7.54045,-6.917578,2.301683,-4.668258,-8.73366,-6.0106,6.596704,-4.96751,-3.376306,-4.773161,10.007641,-0.185413,-13.553721,-5.955454,13.211033,-7.725981,-919.569763,293.50174,167.461716,-821.311218,-8.567035,-5.759171,3.181662,-6.296455
stress11,L2,F0,400_600,-4.574375,-11.739054,-6.109156,-16.596617,-9.629307,-1.96782,1.584064,-6.626184,-23.78969,-19.617607,-4.525938,-14.607006,-17.091656,-9.96153,-1.962618,-3.645824,-7.946974,-3.797739,1.061519,-3.595252,-1.16246,1.031042,1.155302,-1.973253,-2.243116,0.019624,0.558795,-0.942367,-10.67665,-5.606617,-3.08391,-4.035471,-11.254498,-7.650236,-1.191764,-1.494246,-4.075122,-0.354413,1.825865,-0.589714,0.392613,2.198055,1.397469,-3.71154,-3.862767,3.087828,-0.528967,-5.870667,-0.055468,2.406151,1.926102,-1.568981,-3.287828,-0.859809,0.559116,3.284121,1.437183,5.576458,3.320976,-0.078358,1.311978,4.145444,1.60051,-0.397956,3.400057,4.176841,3.73337,-2.319865,1.355866,1.646124,-0.568817,5.201918,6.139237,5.452446,2.175628,0.796361,7.988451,-0.590374,-1.368413,3.809734,4.313726,4.389488,0.866086,1.791147,0.518409,3.534818,1.151492,-1.658056,0.079878,2.512657,1.515187,-2.726285,5.911015,3.512019,-0.466049,-0.287631,6.679766,6.971236,-0.060313,2.107197,17.509371,11.230138,1.868416,10.631094,13.338401,8.451274,3.12226,4.759857,2.173363,4.544949,-0.363075,-1.54728,10.453177,7.888611,-2.114172,2.452956,25.894745,10.481025,4.792455,9.699393,11.235206,-28.759209,-10.087929,-17.794798,-1022.459045,-46.298275,282.768768,-1150.403931,1.088682,2.74687,0.853394,-0.77183
stress12,L2,F0,400_600,1.308297,0.304372,-0.082284,0.123233,1.45065,1.582195,1.512085,-0.604961,0.423854,2.913563,1.689567,0.944095,4.023069,3.657173,-3.983916,-1.537928,1.076578,1.518908,1.162045,0.743379,0.539899,0.184595,1.500243,-0.605336,0.579474,1.864172,3.048074,-0.155418,-0.024207,3.316548,2.052721,2.499914,-3.19845,0.534196,1.86323,-0.713384,-2.183289,1.203887,3.709697,0.488648,0.111777,-0.06984,3.185618,1.783102,-1.539856,-2.535855,3.584182,-0.950285,-0.439117,0.214014,3.902761,1.792468,-1.277939,-0.195819,1.769283,1.401165,-1.301746,-1.661713,4.009123,0.456077,-1.787666,-4.104478,0.86121,0.399044,-2.832231,-5.0522030000000004,0.241737,0.293421,-2.148357,-5.99139,2.161328,-2.964353,-2.86871,-6.480279,0.373375,-0.100756,-1.932472,-1.628966,-0.634757,0.284682,-1.930677,-5.25831,0.38263200000000003,-2.234008,0.910249,-3.53861,3.159652,-0.052192,0.292627,-0.003662,2.359123,0.450628,-0.820185,-3.24606,0.760806,-1.477623,-0.131229,-2.421122,0.767298,-1.435655,4.810526,-0.286618,-1.960837,-0.348482,1.770243,-0.971768,-1.078593,-0.225018,1.850658,-0.86686,0.667942,-1.187657,-1.131318,2.941263,0.205717,-2.890953,6.366865,2.910951,0.870867,-0.929002,2.628189,0.138379,-0.540466,0.424661,-479.823792,-47.930878,498.400421,-994.380615,1.710306,0.364924,-0.409492,0.1429
stress13,L2,F0,400_600,-1.282534,0.318267,-2.191138,0.537103,-1.755177,1.318131,0.14692,3.255192,-4.353088,0.385106,-1.487203,2.836566,1.338062,-1.283743,-3.517067,0.609073,-0.955032,-0.22361,-0.638028,3.052591,-2.685924,-2.171144,1.389687,1.267609,-2.089178,-0.774678,2.258218,1.667021,-0.135524,-0.046182,-0.852799,0.353927,0.745515,1.918726,-3.099515,-1.304648,-1.009887,0.550052,0.771973,2.20849,-2.40875,-2.620542,0.678979,0.822515,-2.957314,-3.394232,-0.69185,1.159888,-1.1077,-1.730222,0.725284,2.186397,-0.066068,1.093807,0.92547,2.134223,-1.081461,-2.245409,-0.716825,2.65082,-1.612612,-5.037272,-2.490276,3.013582,-1.993352,-4.160431,-2.357005,1.916708,-3.193376,-4.098317,-2.652945,0.932916,-3.347801,-1.166742,-1.277076,2.894014,0.904998,2.851105,0.546708,-2.209213,-3.634695,-3.685227,-1.122759,2.498761,-3.337748,-2.480297,-0.328886,-0.123483,-1.454632,-2.180746,0.824154,-0.057902,-2.746704,-1.785497,-1.408851,-0.97817,-1.669473,-0.481331,-0.848199,-0.98072,-0.327935,1.744301,-0.238052,-4.503159,-1.307329,-0.666254,1.286392,-2.134939,-1.224288,-1.955206,2.543127,0.074389,1.244326,1.032173,-0.40124,-1.700375,0.724544,1.127465,6.906261,-4.531907,-0.186774,-0.397345,-1.1005,0.982381,-792.487183,223.319229,404.889801,-945.957458,-0.55017,-1.589944,0.850935,1.171287
stress14,L2,F0,400_600,-5.069029,3.748471,-1.352283,2.399538,-5.780816,3.762744,-2.270843,4.110701,-13.362911,6.14407,-1.106387,10.271642,-8.173423,1.40912,0.038722,7.078088,-5.962009,3.256885,-2.471014,3.45565,-2.328355,3.53201,-0.671277,2.163685,-3.138169,2.36638,-0.619276,0.321675,-6.810083,1.942984,-0.230952,3.78561,-2.023498,-2.990602,4.126321,0.535274,-5.428888,-0.20721,-1.296312,-0.356642,-1.433743,-1.112594,0.249464,-0.089639,-1.782904,-3.453004,2.681508,-1.522357,-3.111315,-3.070791,1.65087,-0.846319,-4.969207,-3.304468,-0.504416,-0.398231,-5.296577,-6.071262,0.8111,-1.720834,-4.132058,-6.687233,0.776169,-3.419229,-3.577948,-8.107779,-2.232612,-3.63473,-1.45417,-3.764209,1.058062,-4.032859,-1.479778,-4.230683,0.169612,-3.736525,3.577584,-8.616239,2.760722,-3.941992,-0.858996,-2.64151,-2.760263,-4.700735,-1.437096,-2.024019,0.572093,-1.727528,0.38856,0.585335,1.908112,1.639736,1.646923,-1.247177,1.887046,-3.013578,2.62544,-6.596522,0.787227,-0.918931,7.561664,-6.548151,3.801576,-3.350145,4.183098,-1.618774,1.704998,-3.665325,-0.399543,2.339658,-0.740776,-0.039073,2.525742,1.378824,0.986049,-1.920752,9.052067,-3.3447,2.733593,-5.116129,0.972313,4.462262,0.00872,-1.969604,-862.026062,269.594269,404.745331,-1124.788696,-0.518029,3.868948,-2.295681,1.135573
stress15,L2,F0,400_600,-1.021537,-0.059687,-10.147923,-0.296911,0.700218,0.472115,-3.946998,4.963622,0.787489,4.700656,-3.271844,15.788009,2.1686550000000002,5.071514,1.857677,12.261261,1.006872,2.828358,-3.662927,8.36103,-0.444886,-0.514182,-5.627499,1.69504,-1.724131,0.857206,-6.596196,5.731184,-0.751366,3.056108,-2.114263,6.146821,0.074933,1.851198,5.721929,3.190608,-1.150923,-0.431152,-4.088972,3.307285,-2.463125,-4.039097,-8.677046,4.116688,-3.564467,-6.175934,-8.768039,2.891637,-1.349268,-3.530366,-6.326087,2.769326,-1.641852,-2.066003,-2.221002,1.386268,-2.387803,-3.979584,-2.193984,1.608114,-2.163519,-4.773846,-1.829002,2.428688,-2.151121,-5.125763,-2.588036,1.676057,-3.313461,-5.867274,-4.950173,1.346893,-1.716241,-2.878314,-1.785835,0.669795,-1.035338,1.339759,11.912434,-1.276518,-2.351111,-3.394084,-3.474432,-2.555592,-2.009698,-4.424012,-8.658247,1.50405,-2.731516,-4.470328,-8.117863,1.28837,-2.33024,-2.266906,-4.327816,-2.221599,-0.627159,-0.182224,-1.273319,-5.856302,1.541685,2.458543,1.635001,-7.244793,-0.900384,0.003771,-2.529653,-7.546584,-1.243311,-2.148027,-3.760011,-1.038276,-0.415665,-1.77468,-2.624445,-4.122533,2.154684,1.153457,-1.586086,-10.466631,1.412371,-3.630926,-10.537109,-0.272571,-1003.036987,302.84433,418.875305,-1138.106201,0.320135,-1.063653,-5.87812,-0.63803
stress16,L2,F0,400_600,-62.120415,-38.038071,-4.710191,-20.517773,-17.8269,-8.392427,-5.544333,-5.422338,-14.583476,-8.431598,-2.651903,-0.727392,0.200757,-0.21052,1.144851,4.621613,-7.152571,-4.380002,-2.625535,0.849053,-4.99212,-3.029563,-4.579136,-0.718249,-1.620599,-0.915575,-4.165776,0.670598,0.577389,-0.749613,1.66784,2.447508,16.298014,9.762874,8.33306,5.483118,0.305944,0.688695,-1.468721,0.793266,-1.33568,0.843334,-1.572301,-1.145932,-1.012373,0.993573,-0.151843,0.038061,0.474864,0.172266,-0.89972,-1.077276,3.008118,2.405023,0.791148,-0.310722,2.812675,2.231973,1.712419,-2.998433,3.67786,3.189117,2.30333,-3.604789,0.765671,2.654385,0.44562,-6.817181,-0.151273,-1.059715,0.502307,-2.284729,1.65776,0.618205,1.422707,-3.238688,15.681083,8.680003,7.959565,3.899201,0.467005,-1.009273,0.787724,0.23884,-1.833576,-0.574419,-2.233006,-0.430626,-2.031461,-0.625513,-2.567999,-1.665969,-1.516814,-1.197358,-0.911176,0.593814,2.028784,2.269346,1.503263,3.117635,3.185435,1.376981,1.199079,6.294463,-1.87751,-1.542369,-0.690314,2.727151,-4.199925,-3.026093,-3.936314,-3.190328,-11.1103,-7.184587,-2.990968,-2.422812,-6.714614,-2.858595,-0.721015,3.668851,-42.894077,-27.080107,-5.523981,-10.939179,-1065.692871,229.268021,379.169373,-991.224609,-10.659702,-6.147627,-5.430878,-3.127442
stress17,L2,F0,400_600,-4.070502,-3.329493,0.63018,-3.262883,-4.065003,-1.460494,-1.524655,-4.382217,-1.364004,0.985409,0.483409,-3.141915,0.159085,2.956687,1.831242,0.501429,-2.394882,0.217577,-1.046953,-3.011926,-4.647778,-2.536865,-2.174368,-5.148167,-1.773586,-3.684767,-0.099467,-2.803188,-0.430719,1.244871,0.356412,-0.506995,6.959631,4.919291,1.344519,5.623785,0.595583,-0.938709,0.480981,-1.22878,-1.400482,-4.716602,-0.781304,-5.276937,-2.626607,-5.034927,0.815338,-4.94808,0.339404,-5.14025,2.796736,-2.220443,1.403988,-0.54193,1.94373,0.559955,0.759926,-3.734218,3.216973,-0.596482,0.782876,-3.810133,3.251913,-0.60436,1.004882,-3.464843,1.893315,-0.680962,0.203963,-9.277433,1.601258,2.526126,2.138716,-3.262258,0.750206,0.324459,8.707041,3.226605,1.288052,7.484907,-0.056222,-2.591655,0.770473,-0.282784,-3.311087,-5.60095,-0.410819,-5.017153,-5.060099,-5.537256,-2.009267,-5.965893,-2.476464,-3.465617,-1.476722,-2.856303,0.066823,1.001846,-0.404154,1.788339,0.786685,4.297478,0.440279,3.655473,-2.054698,-0.717535,-0.643283,-2.936608,-5.834519,-5.214391,0.442446,-6.298917,-4.880806,-1.319892,-1.026338,-3.410791,-1.717946,1.956293,-0.368112,0.719249,-4.953619,0.3886,-0.165249,-1.902106,-741.80896,507.466644,306.744293,-913.563232,-5.222225,-2.715299,-0.877524,-4.369563
stress18,L2,F0,400_600,1.588187,1.798044,1.167566,1.359221,0.296142,-1.288925,0.245383,-3.306533,1.423912,1.500524,0.412702,1.063451,1.70733,1.835827,1.886344,1.627107,1.645402,1.108773,0.709348,-0.61141,0.768638,-0.746356,0.888418,-2.999131,1.432624,-0.205141,1.490679,-3.30683,1.234498,1.112363,2.082203,-0.343825,0.736051,4.415239,4.529152,5.476539,0.959291,0.722212,2.23499,-3.924917,1.69878,-0.255354,2.015533,-4.647175,3.048799,-0.209095,2.489797,-4.047047,3.465975,1.165871,1.97202,-4.831654,2.018778,2.56868,5.115724,-0.084959,4.081681,3.533628,3.780965,-1.155311,4.237155,1.776523,1.817345,-0.133519,2.248926,-0.381938,0.669656,-0.243768,2.572948,-1.510676,-1.44127,-4.478786,0.006423,-2.210183,0.266248,-1.61036,0.961017,0.240789,0.071514,4.402532,-0.496168,-2.878039,-1.516071,-2.94581,0.097109,-2.384229,-1.496117,-3.292564,0.648877,-0.832607,1.381405,-2.824451,0.039394,-2.210946,-0.725587,-4.17311,1.356022,-0.889834,-2.659638,-3.689147,-0.662867,2.566027,0.053398,1.147078,-1.161835,-0.971908,-0.260731,-1.982073,-1.080528,-0.289235,1.087885,-4.889548,0.18565,-0.822723,-1.212967,-1.326331,-0.924721,0.871098,-1.548417,-0.542298,-0.720003,1.726457,-0.721538,-0.913889,-614.724243,430.39801,414.3302,-866.408508,-0.565688,-1.552009,-1.533555,-3.293023
stress19,L2,F0,400_600,0.640266,2.951203,-0.439681,3.083633,-0.297199,-0.437732,-0.515522,3.574162,0.708695,2.018812,-0.430379,4.908219,2.156042,1.853547,0.034776,2.187848,0.351009,0.696115,0.981901,4.269005,-0.768054,-1.030797,0.774686,2.81801,0.503236,-0.146928,2.154855,2.893675,1.352281,0.583808,1.879619,2.361532,3.802672,3.667207,1.443578,-0.135753,0.014012,0.254766,3.598361,2.605158,-1.857268,-3.673199,2.788809,-0.511753,-2.2078700000000002,-4.929599,1.216293,-2.550294,-0.127353,-0.981062,4.149614,-0.602833,0.157472,0.071987,3.20894,1.70183,1.090427,-1.202694,3.238868,-0.496936,-0.781774,-0.72975,2.714957,-2.87322,-0.067428,-1.521522,3.4081,-3.695861,-3.12043,-3.321609,2.484658,-3.509713,-1.277122,-2.04397,2.557993,-3.565044,1.945974,3.040504,1.146384,-2.362496,-3.773017,-3.374869,0.497463,-3.075055,-3.194599,-5.506965,1.888049,-2.699916,-2.247675,-4.555936,1.432249,-0.174313,-3.768743,-3.435716,0.571295,-2.325572,-1.997555,-2.68923,-0.342623,-2.467543,0.923057,-0.931227,-0.482261,-3.615498,-2.266858,-2.478776,-0.036975,-1.09128,-3.2925,-2.750986,1.12163,-0.138487,-2.527959,-1.701333,1.118369,-0.579376,-1.159325,-0.680418,0.907475,-0.550059,0.876928,2.340255,-0.75593,-1.147542,-2520.337158,-694.124268,-85.62339,-1085.347412,-1.916212,-2.235903,-0.863319,0.832751
stress2,L1,F0,400_600,5.377815,1.676203,0.459858,0.865733,3.509165,-0.104292,-0.644947,0.831321,2.023489,1.071246,-0.849423,1.984783,1.225333,-0.034461,0.055772,1.283928,0.976419,-1.290874,-1.235003,0.319007,1.870848,-0.813468,-0.018425,-0.939614,-0.084547,-1.300493,-2.204119,-0.5207,0.143569,-1.555144,-1.154496,-0.351072,-2.371612,-0.89883,-0.061481,0.852651,-0.943399,-1.17768,-1.913831,-1.204339,0.746886,-7.22836,-1.328195,-8.626165,-1.759621,-2.242799,-1.215054,-1.510773,-0.987318,-1.574431,-1.677818,-0.78337,0.488924,-2.392654,-1.853802,-0.953373,-1.068318,-0.86137,0.048909,-0.394118,-2.008575,-1.580393,-1.043422,-2.464048,-3.180412,-2.211559,-1.771173,-2.1235560000000002,-3.074709,-1.04107,-1.304454,-0.479819,-2.759673,-1.084771,-0.193724,-0.954425,-3.816279,1.75805,-0.876412,-3.501325,-2.750881,-1.687294,-0.989937,-0.398706,-1.972542,-0.890833,-0.917558,0.033504,-0.200303,-1.036246,-0.62941,-0.588697,-0.043078,-0.400408,-0.402153,0.215753,-0.852885,-1.505908,-0.305769,-1.246091,2.330653,1.715474,0.189818,2.414161,0.420666,0.056551,-0.18975,0.709851,1.141811,0.076675,0.316194,0.762594,0.937361,2.41186,0.510532,0.729047,4.356422,1.311157,1.371969,1.727266,5.345457,3.646001,0.544633,0.728812,245.622665,255.532227,491.490265,-1187.427246,2.062631,-0.286405,0.312631,0.882892
